Date,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Cryptoname,FAGI,RSI,MA_50,ROC_26
2022-07-08,1236.91,1277.00,1192.00,1213.53,6498615.367,2022-07-09,7993846092.86714,4412044,3298779.730,4059200808.75208,ETHUSDT,20,46.77756128477467,1470.1173999999999,-15.395126712448143
2022-07-09,1213.53,1236.87,1203.75,1216.48,2797190.032,2022-07-10,3405360762.76592,2238863,1413624.205,1721379811.48174,ETHUSDT,24,47.03410389093857,1455.2731999999999,0.6153642559386004
2022-07-10,1216.49,1219.50,1152.00,1167.81,3568244.792,2022-07-11,4207542141.60389,2613499,1743659.987,2055966717.17862,ETHUSDT,24,43.323754310964254,1439.1506,-3.352588718220338
2022-07-11,1167.81,1170.97,1091.10,1095.95,4532538.359,2022-07-12,5159629837.34689,3182994,2252733.009,2565462649.90626,ETHUSDT,22,38.495180585321044,1420.217,-11.366044205776024
2022-07-12,1095.88,1097.51,1032.09,1037.88,5644661.921,2022-07-13,6026006795.32593,3846893,2809103.571,2999385351.42623,ETHUSDT,16,35.09153418973839,1401.5256,-2.7992919823557387
2022-07-13,1037.88,1120.00,1005.00,1114.19,8490574.120,2022-07-14,9015293731.15611,4958433,4369893.011,4643285871.09375,ETHUSDT,15,42.31011847343181,1384.2381999999998,2.5967089936371464
2022-07-14,1114.18,1216.90,1070.57,1193.01,7455813.799,2022-07-15,8433152233.87695,5131517,3864275.811,4373070821.65775,ETHUSDT,18,48.66104869267086,1369.2584,20.01026064038467
2022-07-15,1193.01,1294.99,1180.74,1230.58,7636816.255,2022-07-16,9358068233.24177,5495718,3952097.470,4844881768.33098,ETHUSDT,15,51.40704800893455,1358.0496000000003,9.10557860765328
2022-07-16,1230.59,1440.57,1191.41,1355.37,8366413.063,2022-07-17,10769354837.13322,6042295,4351804.035,5603632337.77545,ETHUSDT,21,59.21107803782191,1350.626,20.175026378088894
2022-07-17,1355.38,1387.92,1316.00,1338.27,6374217.855,2022-07-18,8620438757.41276,5219624,3197327.162,4325887715.50805,ETHUSDT,24,57.840268991090234,1341.5566000000001,18.907656356899782
2022-07-18,1338.28,1597.19,1335.49,1580.12,9898091.920,2022-07-19,14534269566.88306,7525806,5095270.633,7480602238.64865,ETHUSDT,20,68.83109258428225,1336.91,50.57366113969885
2022-07-19,1580.12,1640.00,1492.57,1541.39,9494246.978,2022-07-20,14678284685.59557,7810523,4700785.717,7269820397.11900,ETHUSDT,30,65.86964651907944,1327.7804,34.771052102368614
2022-07-20,1541.40,1620.00,1477.00,1521.34,8184052.839,2022-07-21,12777657100.29962,6752239,4085648.090,6381883511.41270,ETHUSDT,31,64.32666139415599,1319.3736000000001,24.249848908054414
2022-07-21,1521.26,1607.00,1462.30,1575.39,7325264.216,2022-07-22,11149023837.25642,6179726,3720528.406,5665398411.74301,ETHUSDT,34,66.59816160576392,1314.5394000000001,26.883859536082493
2022-07-22,1575.38,1646.30,1515.75,1534.53,6728238.217,2022-07-23,10696578370.91302,5652560,3359583.748,5342582231.07624,ETHUSDT,33,63.31592899391819,1308.5626000000002,28.17550805623073
2022-07-23,1534.53,1596.72,1485.53,1548.01,5150014.938,2022-07-24,7926850191.05773,4803334,2574363.975,3963792142.07981,ETHUSDT,31,63.94720926423841,1304.0398,29.877506502223333
2022-07-24,1548.01,1664.90,1543.45,1597.77,6366445.957,2022-07-25,10183471414.41454,5645954,3250428.214,5200346505.25236,ETHUSDT,30,66.25566090187938,1299.921,39.72627896808046
2022-07-25,1597.77,1609.26,1433.20,1440.4,8130738.376,2022-07-26,12331583506.62446,7086762,3951668.529,5995842586.90764,ETHUSDT,30,54.39369411088209,1292.6212,31.02645271622459
2022-07-26,1440.40,1455.00,1355.00,1448.27,7673932.806,2022-07-27,10756084151.88800,5969522,3855119.105,5405261456.57227,ETHUSDT,26,54.829234698708596,1284.4044000000001,35.2448989120792
2022-07-27,1448.28,1644.66,1420.22,1635.45,9108934.438,2022-07-28,13818423664.79994,6915155,4679962.927,7101600987.73951,ETHUSDT,28,63.70687419529136,1280.8612,54.39843661493146
2022-07-28,1635.46,1784.50,1595.00,1723.82,9638750.264,2022-07-29,16135851976.92102,7251257,4907297.239,8217768492.06252,ETHUSDT,32,67.00397189847172,1279.5171999999998,61.62883369431709
2022-07-29,1723.83,1766.30,1656.00,1721.85,8322821.761,2022-07-30,14239175682.25539,6414015,4107330.196,7027465387.94085,ETHUSDT,39,66.85815499047622,1278.1936,60.33615792904365
2022-07-30,1721.85,1744.00,1671.00,1696.68,4893669.344,2022-07-31,8364186474.40813,4508506,2413446.958,4125788755.15034,ETHUSDT,42,64.91436290720424,1278.8882,47.50788972640255
2022-07-31,1696.68,1755.55,1666.00,1677.63,4341013.588,2022-08-01,7400936551.22337,3852901,2163805.442,3690520702.97383,ETHUSDT,39,63.41170101619403,1281.797,48.22671850150205
2022-08-01,1677.63,1704.32,1605.50,1629.45,5621692.061,2022-08-02,9324464883.62185,4487162,2752768.625,4566495826.98468,ETHUSDT,33,59.65078907155064,1285.6989999999998,37.347539131974024
2022-08-02,1629.45,1678.00,1557.80,1629.97,8048319.820,2022-08-03,12978724614.80327,6249114,4064212.567,6555518370.33713,ETHUSDT,31,59.67858497266919,1294.1176,31.776509394301968
2022-08-03,1629.98,1685.91,1588.50,1617.37,5772165.287,2022-08-04,9474080417.19574,4740351,2876403.397,4721789688.74596,ETHUSDT,34,58.62473571310578,1302.2986,33.2781225021219
2022-08-04,1617.37,1664.28,1580.00,1607.2,6186609.903,2022-08-05,10013026532.58118,4613775,3038203.993,4918215986.73314,ETHUSDT,30,57.738477251328725,1309.7128,32.1189004340392
2022-08-05,1607.20,1743.40,1605.00,1737.13,7645714.788,2022-08-06,12843741577.30625,5669716,3882963.899,6523161871.98856,ETHUSDT,31,65.0151477525784,1323.1,48.75108108339543
2022-08-06,1737.12,1751.00,1685.03,1689.85,3673770.096,2022-08-07,6311553238.84685,3195495,1808565.952,3107995421.28602,ETHUSDT,31,60.90556918716752,1335.1772,54.19042839545598
2022-08-07,1689.84,1729.39,1667.00,1699.25,3426181.998,2022-08-08,5804010084.89889,3100771,1704495.517,2888237781.75146,ETHUSDT,30,61.427598015424735,1349.2804,63.72316645469609
2022-08-08,1699.25,1819.78,1693.15,1776.09,6333566.586,2022-08-09,11180279823.20407,5056209,3238601.390,5716466674.41836,ETHUSDT,30,65.48486305900816,1362.2446,59.40638490742152
2022-08-09,1776.08,1790.00,1666.05,1702.04,6330296.526,2022-08-10,10892575737.02873,5118754,3036294.118,5224103641.43411,ETHUSDT,42,59.03984292392722,1373.7288,42.667706054433744
2022-08-10,1702.04,1886.75,1655.00,1853.24,9215939.763,2022-08-11,16379353776.41723,6837238,4712549.884,8379638270.76828,ETHUSDT,31,66.32725444868233,1388.2841999999998,50.598904581579426
2022-08-11,1853.25,1943.00,1849.80,1879.35,7873808.723,2022-08-12,14907737774.29255,6358628,3934778.328,7451292956.90535,ETHUSDT,41,67.40568769544471,1404.8832,38.659554217667505
2022-08-12,1879.35,1964.46,1852.00,1957.4,5535344.089,2022-08-13,10503385045.46876,4668550,2817420.930,5348706748.97447,ETHUSDT,42,70.45212160938107,1421.157,46.26345954104928
2022-08-13,1957.40,2019.00,1945.50,1982.8,5390461.793,2022-08-14,10705002496.90554,4709258,2715450.385,5393547651.05189,ETHUSDT,46,71.38930344560649,1436.3246,25.4841404450295
2022-08-14,1982.79,2030.00,1905.00,1934.55,4960301.502,2022-08-15,9772904219.56565,4268940,2439764.124,4808182644.87547,ETHUSDT,47,67.03943436864785,1450.1836,25.506847715373773
2022-08-15,1934.56,2012.94,1871.00,1898.56,7812767.162,2022-08-16,15018776583.95025,5482428,3862929.885,7428628743.25677,ETHUSDT,45,63.911269064319576,1464.2105999999999,24.795246296028502
2022-08-16,1898.55,1915.00,1850.00,1875.78,6218534.016,2022-08-17,11706754821.45182,4354381,3048915.458,5740592643.19626,ETHUSDT,44,61.94113812706858,1477.8882,19.067659436710898
2022-08-17,1875.79,1957.70,1818.01,1833.55,8253584.130,2022-08-18,15456235081.25482,5922176,4058981.150,7602852965.03713,ETHUSDT,41,58.35016789769649,1491.6892,19.48609672016839
2022-08-18,1833.55,1882.00,1820.11,1845.86,5330045.147,2022-08-19,9902115271.66837,4328572,2685136.745,4988944388.70099,ETHUSDT,30,59.09461654774174,1506.62,19.24083177757249
2022-08-19,1845.86,1847.65,1601.85,1608.29,10707278.713,2022-08-20,18452074675.28043,7025072,5219181.093,8997579632.16911,ETHUSDT,33,43.08809366148324,1517.3688,0.6584176696270415
2022-08-20,1608.29,1657.00,1520.64,1574.93,7333793.524,2022-08-21,11770457029.84846,5034015,3646097.834,5854621562.77378,ETHUSDT,29,41.39261970913731,1527.6826,9.33976673146348
2022-08-21,1574.92,1648.70,1560.00,1617.17,6301946.927,2022-08-22,10132763944.54036,4464716,3167563.346,5093299125.67095,ETHUSDT,27,44.37710851482282,1538.6954,11.662190061245491
2022-08-22,1617.17,1629.00,1528.00,1624.02,8702841.846,2022-08-23,13698514100.45008,5736402,4395232.645,6919974583.39424,ETHUSDT,29,44.86742586419507,1549.6978,-0.6988902137026545
2022-08-23,1624.02,1680.00,1562.41,1664.19,8533214.781,2022-08-24,13842148886.67689,5409440,4356844.314,7069911726.20811,ETHUSDT,28,47.774792593444026,1559.9769999999999,-3.4591778723996636
2022-08-24,1664.19,1693.84,1605.00,1655.71,7245610.326,2022-08-25,11946551543.69754,4845012,3655554.831,6028036281.30032,ETHUSDT,25,47.20882258358119,1570.4551999999999,-3.8412172953509236
2022-08-25,1655.71,1722.00,1652.27,1694.16,5903160.698,2022-08-26,10016122886.24170,4264516,3026434.529,5135272379.14910,ETHUSDT,25,50.09563344937612,1580.611,-0.14852535539995648
2022-08-26,1694.15,1706.00,1485.00,1507.23,12030116.664,2022-08-27,19517508006.90065,7297196,5888495.398,9558181208.22344,ETHUSDT,27,38.94546912541045,1586.0172,-10.157186030292738
2022-08-27,1507.22,1517.40,1443.40,1490.0,7282986.956,2022-08-28,10825970419.74756,5185492,3634257.302,5403157725.08715,ETHUSDT,28,38.10361180235371,1591.5466000000001,-8.558102427199364
2022-08-28,1490.00,1510.00,1423.10,1426.3,5691272.507,2022-08-29,8412659314.02118,4221778,2836848.370,4194964341.87194,ETHUSDT,28,35.08413840084165,1595.7430000000002,-12.495321999791411
2022-08-29,1426.29,1559.79,1420.59,1550.67,9032669.023,2022-08-30,13462848651.39427,5843852,4667328.933,6956774023.03578,ETHUSDT,24,44.35558553775973,1603.4001999999998,-4.123979052412238
2022-08-30,1550.66,1605.00,1471.92,1523.48,12249570.308,2022-08-31,18926962419.59301,7466286,6120241.068,9458996151.52486,ETHUSDT,27,42.91260704793044,1611.9507999999998,-5.209059233449479
2022-08-31,1523.49,1621.29,1523.26,1553.04,11937118.009,2022-09-01,18812423619.66005,7869837,6062565.830,9557432950.10699,ETHUSDT,23,45.00718903902708,1622.2540000000001,-10.597364618652612
2022-09-01,1553.04,1599.00,1505.00,1585.4,9119984.942,2022-09-02,14170488622.63159,5955873,4591287.573,7136980444.32175,ETHUSDT,20,47.28732617415017,1631.6782,-6.181021984199771
2022-09-02,1585.40,1649.64,1545.00,1574.49,9144439.365,2022-09-03,14620844149.07381,5673542,4626571.535,7400928045.59853,ETHUSDT,25,46.5860137702199,1639.3078,-7.342062674709431
2022-09-03,1574.49,1582.02,1532.60,1556.41,3937946.105,2022-09-04,6120571237.10822,2941164,1942701.592,3019994082.16438,ETHUSDT,21,45.384758920171706,1645.8243999999997,-12.368742574982116
2022-09-04,1556.42,1586.00,1539.70,1578.14,3969402.047,2022-09-05,6193035829.21504,2687848,1998409.474,3118633636.15928,ETHUSDT,20,47.14868894265832,1650.2798,-7.2794998942445455
2022-09-05,1578.14,1631.60,1555.72,1616.92,5810610.257,2022-09-06,9199273055.66278,3583657,2980856.971,4721233276.10765,ETHUSDT,23,50.23757437396229,1655.8528,-12.751721309706241
2022-09-06,1616.93,1686.75,1551.70,1558.23,11076502.230,2022-09-07,18073176431.24372,6751274,5525912.117,9021685817.84402,ETHUSDT,22,45.86838863974559,1655.415,-17.086758719770128
2022-09-07,1558.23,1657.60,1486.16,1629.35,9094507.329,2022-09-08,14158089326.65611,5527649,4630628.995,7214030472.89154,ETHUSDT,24,51.38593628974956,1657.1742000000002,-16.759476857055283
2022-09-08,1629.36,1666.00,1594.00,1634.22,8111052.514,2022-09-09,13203029495.58423,5198061,4100853.257,6677358363.16659,ETHUSDT,20,51.748618941371795,1659.4317999999998,-17.580189630825092
2022-09-09,1634.23,1746.30,1629.25,1717.48,7591864.920,2022-09-10,12916052034.86230,5236115,3916826.664,6663025273.15959,ETHUSDT,22,57.5759431511246,1662.2736000000002,-11.220697319790128
2022-09-10,1717.49,1788.98,1705.00,1773.05,4234258.288,2022-09-11,7348536836.11749,3412888,2163699.489,3756719118.43522,ETHUSDT,28,60.96445029853981,1667.0440000000003,-6.610799764031688
2022-09-11,1773.04,1787.88,1718.02,1765.01,3909495.301,2022-09-12,6884026557.92414,2976743,1923990.351,3388719709.58945,ETHUSDT,26,60.21507090379343,1671.384,-5.905276738210237
2022-09-12,1765.00,1783.43,1691.28,1715.14,6512918.389,2022-09-13,11291212213.97169,4933620,3238468.273,5615956409.09848,ETHUSDT,25,55.646008343511426,1673.7314000000001,-6.457964058793044
2022-09-13,1715.15,1762.88,1556.78,1571.9,9660861.421,2022-09-14,15865869412.73067,6558301,4758954.807,7821061633.37342,ETHUSDT,34,45.06808067502774,1676.3613999999998,-14.841862329754143
2022-09-14,1571.91,1642.24,1548.00,1635.39,6491665.957,2022-09-15,10351087044.81358,4751850,3224450.774,5142994632.39855,ETHUSDT,27,49.63787178945786,1680.1037999999999,1.6850194927531812
2022-09-15,1635.40,1657.80,1455.00,1471.93,12706158.928,2022-09-16,19824699198.48316,8791055,6208016.307,9690867317.01126,ETHUSDT,28,40.334522160759654,1676.8334,-6.539973205158324
2022-09-16,1471.94,1482.65,1403.00,1433.58,8136455.084,2022-09-17,11772482639.46676,5306662,4014386.848,5809835899.32080,ETHUSDT,20,38.510845660014255,1671.0286,-11.352547969601225
2022-09-17,1433.58,1475.15,1408.15,1467.96,4366994.599,2022-09-18,6308438616.51773,3043567,2201916.901,3181483276.37852,ETHUSDT,22,41.08265767753725,1665.9507999999998,-9.609487567887092
2022-09-18,1467.96,1469.00,1320.00,1333.67,7139282.229,2022-09-19,9967351085.11641,4215106,3434646.754,4795875849.19366,ETHUSDT,27,34.93603203870502,1658.6906,-19.860713019547045
2022-09-19,1333.68,1394.00,1276.62,1375.05,10278329.861,2022-09-20,13666010265.88282,6176536,5216486.652,6938534383.18353,ETHUSDT,21,38.01358980956971,1652.639,-16.951036111396323
2022-09-20,1375.05,1384.53,1311.00,1322.08,7850914.483,2022-09-21,10604151627.64198,4804928,3915168.547,5289452262.36358,ETHUSDT,23,35.68659733278967,1646.4916,-21.96250649289324
2022-09-21,1322.09,1420.00,1218.00,1244.19,11244354.459,2022-09-22,14907764982.75890,6900700,5597099.450,7428214084.70522,ETHUSDT,23,32.53293126692051,1638.776,-17.451881929101727
2022-09-22,1244.20,1349.84,1235.60,1325.73,9848169.894,2022-09-23,12674382231.70619,5593957,5024458.663,6468914136.65836,ETHUSDT,22,38.64558853170861,1632.9432000000002,-11.0248322147651
2022-09-23,1325.73,1359.22,1260.75,1326.62,10875882.189,2022-09-24,14195748237.66868,5874881,5432804.960,7092632270.36299,ETHUSDT,20,38.71086035012521,1627.3316,-6.988712052162945
2022-09-24,1326.62,1348.84,1305.36,1316.19,4603413.868,2022-09-25,6117137472.97961,2915054,2305918.466,3064288126.68550,ETHUSDT,24,38.19799953111075,1618.9128,-15.121205672386774
2022-09-25,1316.18,1336.92,1268.19,1293.99,4839166.035,2022-09-26,6323317973.41767,2980838,2360753.093,3085595180.12908,ETHUSDT,24,37.072181525200094,1610.9956,-15.063538740252579
2022-09-26,1293.98,1340.00,1277.55,1335.25,8104991.588,2022-09-27,10639323515.45812,4716042,4122463.892,5412602294.87849,ETHUSDT,21,40.57759101430717,1603.7156,-14.023463658373252
2022-09-27,1335.25,1400.00,1303.02,1327.19,9686206.927,2022-09-28,13143901188.70475,5284170,4875675.973,6617874574.73985,ETHUSDT,20,40.10757464473093,1594.7376000000002,-16.286741516336573
2022-09-28,1327.20,1355.76,1250.00,1336.43,10608737.289,2022-09-29,13854142475.32485,5342908,5297819.534,6921735266.87477,ETHUSDT,20,40.951985168697185,1587.4253999999999,-15.11981657552604
2022-09-29,1336.43,1351.93,1287.24,1334.8,8973401.704,2022-09-30,11892132443.56242,4724858,4524749.572,5997058303.27875,ETHUSDT,22,40.84259070693217,1577.0566000000001,-14.238536118374986
2022-09-30,1334.80,1373.34,1307.53,1327.78,8510622.642,2022-10-01,11394338399.68576,4388913,4297636.021,5755612720.12006,ETHUSDT,21,40.342763136533044,1566.0251999999998,-15.86424525073822
2022-10-01,1327.78,1333.38,1301.00,1311.31,2763699.151,2022-10-02,3648363835.77980,1721856,1338929.085,1767821129.22723,ETHUSDT,20,39.132754379875436,1553.1034,-18.900749573262754
2022-10-02,1311.32,1317.70,1266.66,1275.96,4140053.849,2022-10-03,5371485640.17009,2376019,2010133.150,2608717347.61141,ETHUSDT,24,36.59568001697859,1538.9666,-18.114784081939124
2022-10-03,1275.95,1329.00,1260.48,1322.59,5798622.250,2022-10-04,7563682363.97532,3139844,2961217.260,3863228305.26743,ETHUSDT,24,41.94268295492466,1526.7274,-18.827139656918405
2022-10-04,1322.58,1370.00,1318.06,1360.73,5536817.118,2022-10-05,7456202392.44989,3096865,2856881.609,3847454191.80711,ETHUSDT,20,45.9571661510206,1515.9707999999998,-16.735200890944917
2022-10-05,1360.73,1364.75,1315.27,1351.61,5456174.624,2022-10-06,7323277791.98338,2883956,2730257.630,3665152529.18117,ETHUSDT,25,45.15315946674326,1505.4874,-21.302722593567328
2022-10-06,1351.60,1383.29,1344.00,1351.5,7101597.575,2022-10-07,9688859096.22463,3756284,3565833.905,4865857865.64373,ETHUSDT,26,45.14290109544878,1495.8464,-23.775415244916946
2022-10-07,1351.50,1361.21,1316.22,1330.41,5119226.330,2022-10-08,6854336044.88562,2924493,2533778.101,3393432707.54931,ETHUSDT,23,43.12016483430088,1485.5374,-24.623089954164563
2022-10-08,1330.42,1337.19,1302.00,1314.74,2182988.071,2022-10-09,2887524977.80279,1380547,1030594.811,1363555138.68117,ETHUSDT,24,41.62768273607558,1479.6664,-23.34503305852584
2022-10-09,1314.75,1328.72,1306.41,1322.61,2303208.579,2022-10-10,3036627474.46765,1376556,1145920.584,1510922388.62104,ETHUSDT,22,42.70036474090726,1474.62,-15.85915134550545
2022-10-10,1322.60,1337.93,1284.38,1289.56,4968203.961,2022-10-11,6508981566.24311,2701991,2427065.270,3180651919.36785,ETHUSDT,22,39.423903055094364,1468.0678,-21.14663780504957
2022-10-11,1289.57,1297.70,1265.00,1279.68,5514583.049,2022-10-12,7068866635.71179,2959172,2735735.701,3507357708.67276,ETHUSDT,24,38.47350524056626,1461.1809999999998,-13.06108306780893
2022-10-12,1279.67,1306.60,1274.35,1294.02,4405169.271,2022-10-13,5701823057.72268,2408056,2238274.891,2897357730.25999,ETHUSDT,20,40.70769984839974,1453.7776000000001,-9.735068848616747
2022-10-13,1294.02,1301.00,1176.00,1286.38,10523564.637,2022-10-14,13177563627.81076,5203186,5197762.907,6512260490.04396,ETHUSDT,20,39.87687620608972,1446.391,-12.36954685413771
2022-10-14,1286.38,1343.36,1282.74,1295.35,7171699.686,2022-10-15,9450587003.03056,3756235,3632699.045,4787981670.44125,ETHUSDT,24,41.389366058310884,1438.4147999999998,-2.8732744981892195
2022-10-15,1295.34,1301.32,1262.12,1274.13,3049822.110,2022-10-16,3917050344.33982,1692294,1472134.911,1891282283.29759,ETHUSDT,24,38.89649928700963,1433.7528,-7.339369477473536
2022-10-16,1274.12,1315.00,1273.98,1305.51,3282852.856,2022-10-17,4242204246.14907,1782879,1675271.023,2165213363.21525,ETHUSDT,24,44.24448646580387,1430.0629999999999,-1.2533280890717609
2022-10-17,1305.52,1338.16,1295.00,1330.62,5154706.890,2022-10-18,6802174597.73257,2613961,2633202.832,3475525208.26373,ETHUSDT,20,48.154797446108546,1428.1494,6.946688206785124
2022-10-18,1330.62,1342.00,1285.11,1309.93,6506270.391,2022-10-19,8569353674.81877,3082581,3155306.483,4156984719.99417,ETHUSDT,22,45.33354700989463,1423.3346,-1.1917962179327581
2022-10-19,1309.93,1312.78,1275.56,1284.45,4389238.836,2022-10-20,5694630433.42334,2318403,2156303.022,2798496552.79084,ETHUSDT,23,42.065056895018905,1418.5539999999999,-3.1787550315840143
2022-10-20,1284.45,1310.00,1270.00,1282.2,5294962.986,2022-10-21,6829877558.46932,2458114,2634729.131,3399211058.95319,ETHUSDT,23,41.77860664558785,1413.1372000000001,-2.5824539010325265
2022-10-21,1282.19,1307.00,1248.00,1299.08,6030198.052,2022-10-22,7736955770.56057,2531304,3012196.285,3866605060.62933,ETHUSDT,23,44.81477036065034,1407.4108,0.3933569811204042
2022-10-22,1299.08,1320.00,1293.67,1313.19,2486638.762,2022-10-23,3251370186.83828,1229803,1290028.128,1686956156.75895,ETHUSDT,20,47.28923452674403,1402.1847999999998,-1.6521250702115668
2022-10-23,1313.18,1371.00,1298.22,1363.44,3682722.299,2022-10-24,4892526172.62552,1877507,1956239.487,2600452286.72296,ETHUSDT,23,55.023783131375815,1398.3254000000002,2.7313346242813763
2022-10-24,1363.43,1370.40,1322.25,1342.72,5502275.006,2022-10-25,7394468406.05214,2838633,2725699.456,3663210986.43144,ETHUSDT,22,51.65781462909977,1393.6169999999997,0.470656899351254
2022-10-25,1342.73,1533.68,1334.16,1459.2,11473585.177,2022-10-26,16344240230.08303,5230442,6016544.372,8567843739.83438,ETHUSDT,20,64.7226040635471,1390.4625999999998,9.319748276895423
2022-10-26,1459.19,1595.00,1456.69,1565.45,10817326.890,2022-10-27,16625093320.88943,5662698,5540331.809,8513957833.13441,ETHUSDT,33,72.12339689360383,1390.6070000000002,17.89980267815452
2022-10-27,1565.45,1588.00,1500.46,1513.7,8021549.342,2022-10-28,12406744072.25012,4785262,3952135.199,6115584103.92462,ETHUSDT,32,64.97373270442876,1388.2939999999999,15.434184136474222
2022-10-28,1513.70,1574.80,1475.00,1553.79,7430625.343,2022-10-29,11324631030.27013,4495171,3688355.724,5623942601.86903,ETHUSDT,30,67.64922978448084,1386.6854,21.77419354838709
2022-10-29,1553.80,1665.00,1546.71,1618.82,7454042.474,2022-10-30,12038906676.54819,4313716,3807711.978,6150206109.45155,ETHUSDT,34,71.45778826384336,1384.7122,22.397719625885575
2022-10-30,1618.82,1639.87,1574.60,1589.89,3955450.865,2022-10-31,6332682157.97092,2602199,1946241.243,3116692445.75970,ETHUSDT,34,67.64260261584226,1381.049,16.84096036686191
2022-10-31,1589.88,1634.93,1543.72,1572.01,7113753.830,2022-11-01,11265423901.76959,4079724,3530553.392,5592283789.68320,ETHUSDT,31,65.32133650004396,1377.1889999999999,16.306478939930905
2022-11-01,1572.00,1613.00,1562.70,1577.88,4495232.885,2022-11-02,7122535302.01501,3071638,2249236.315,3564519639.10474,ETHUSDT,30,65.7370410319376,1374.4438,16.750277469478366
2022-11-02,1577.88,1622.50,1501.00,1517.26,8956953.565,2022-11-03,13993599315.82898,5212982,4392334.452,6866095540.91832,ETHUSDT,30,58.00411703426493,1373.351,14.044542659781564
2022-11-03,1517.26,1558.14,1514.07,1530.27,4820992.806,2022-11-04,7425208238.02046,3015527,2444523.409,3765436134.74359,ETHUSDT,30,59.11568585068166,1371.2486000000001,16.393355340219355
2022-11-04,1530.27,1679.40,1527.78,1644.09,8773312.803,2022-11-05,14117291322.98787,4586447,4481140.268,7209795206.29364,ETHUSDT,30,67.27622727621946,1374.6917999999998,24.306484904847235
